"site","year","April_01","April_02","April_03","April_04","April_05","April_06","April_07","April_08","April_09","April_10","April_11","April_12","April_13","April_14","April_15","April_16","April_17","April_18","April_19","April_20","April_21","April_22","April_23","April_24","April_25","April_26","April_27","April_28","April_29","April_30","May_01","May_02","May_03","May_04","May_05","May_06","May_07","May_08","May_09","May_10","May_11","May_12","May_13","May_14","May_15","May_16","May_17","May_18","May_19","May_20","May_21","May_22","May_23","May_24","May_25","May_26","May_27","May_28","May_29","May_30","May_31","June_01","June_02","June_03","June_04","June_05","June_06","June_07","June_08","June_09","June_10","June_11","June_12","June_13","June_14","June_15","June_16","June_17","June_18","June_19","June_20","June_21","June_22","June_23","June_24","June_25","June_26","June_27","June_28","June_29","June_30"
"MIDDLEWOOD","2018",3.60936783429495,5.12608463380662,7.30612856957629,7.76928138473733,4.6507242688591,8.45868957943456,7.62574047211445,7.46590113808524,8.42412607475497,7.28692280442855,7.86109092258996,7.38520973888198,7.69294501446578,10.3140623622808,10.1301949023246,10.9039426961425,11.940416991778,15.3550827604383,15.220531443104,11.5577620023948,11.7792949435961,11.4360987910679,10.1517268345093,9.64295260677587,8.92174794784631,8.57032967281083,6.50249328663011,6.18517631297417,6.39508740899926,6.24935974504845,6.66013956587959,9.22678185558,8.47472021603744,12.0748764058519,12.7434514270109,14.6215541079583,15.5393402789705,12.2918457201652,9.64609172543163,9.55679396977931,9.7110238596974,9.47834210176395,11.4823589301158,9.89229575817848,12.1088809249626,11.4794247631728,8.52671561415178,9.67243700840715,11.9093788110511,13.6669729678381,14.6906103454877,13.8493531217346,12.6495527140045,14.6211547648306,13.7198873296103,16.5302856135843,17.5934670665808,17.876035006411,16.0088721969835,14.9639251744298,18.1152659264346,18.487966504738,16.1076932017002,16.7697853622411,16.2173167789227,14.0166815925127,12.7184542882382,14.6438968365396,14.2003863733809,15.7854108284988,16.3844931995911,15.9089285909706,14.3611255579841,12.9273165108869,15.0093980965264,12.9771159796492,11.9346622377522,13.1850081734599,14.6694594872608,13.8411327464942,15.2230867128341,12.473546489738,12.3930628085536,12.643849306652,14.2482485719319,16.9050006180288,20.0229599996229,19.7131074161058,19.1185444005684,19.1322205159462,17.8521335322323
"MIDDLEWOOD","2019",5.73362915816271,6.03105323553303,3.54672224937894,4.98654354759642,8.38020915480624,7.73034074913067,10.0866942102895,9.40752023801139,8.06357785266208,5.24956097677585,4.82169607156122,4.82900091794545,4.16271544577881,3.68509619720094,7.25090889106395,9.15949790234337,11.8254818749303,12.7649648995722,14.3542882544916,14.7393829833979,14.3887193075912,14.4533601465845,13.8832646280996,12.6042318677526,10.6108621787556,8.88446241503658,8.14980085579295,9.05679815819301,9.36779964691829,10.4052881564158,11.1948167368793,9.48670166602649,7.25265635082458,5.95413337870755,6.40339626425992,6.67636550429145,7.47745180594704,7.36918296149975,7.32604840614314,7.38944926649921,8.01879460374965,7.81694605373676,10.4224237590307,13.7319236926451,14.0916361173789,11.3892694918974,13.4500776903614,12.004207432287,11.5229906641703,11.8936728652789,10.741115145222,10.5374052395508,11.1987706635039,11.5268542388125,10.7506800906787,13.9328372043825,11.6398741770816,11.0975194754056,9.22533786803069,14.0720393877896,14.4460809493217,14.3985154465812,15.5590372444772,13.037904373273,12.1914968311588,11.6092054413453,11.3435343160146,11.396916284996,11.3535804240026,12.1471405944981,11.0932125213491,10.5737900578082,10.8930399283287,10.283286653072,11.5193737724777,12.7682057384768,12.2107053434482,14.2297968931603,13.6019694207251,14.2742895579957,12.5118895126715,12.5857246973742,12.7524123907069,15.7221282023414,17.0272148809717,15.8372523647604,15.0907970589257,15.1678372814701,16.7591957083736,19.7920463333986,16.2736918896675
"MIDDLEWOOD","2022",3.90651081205878,4.23890956322564,4.49576086561649,8.02293322113152,9.26815735483065,8.82714178772956,6.38924268628293,4.07017277071668,4.185891985865,4.57585704510122,9.67301171588572,9.60163952070439,10.8489632393856,10.5788358880652,12.6981704233507,13.3219290716757,13.2804698381753,10.1191383439352,7.54140739069386,10.1490783037695,10.8836063125259,10.8680786117619,10.3734037790315,10.1269039715815,7.75032156566549,9.18991614610097,6.19106812865474,6.01756113874076,7.21658076545238,8.14184361458056,10.2646747709976,11.5761772460104,10.461441193834,11.2594293723746,10.8716281445625,11.8530337043878,11.0436570982436,11.4695888846774,13.168563740031,12.7246480165758,12.0644531891739,10.6281832786665,12.5351387085423,13.2053063776259,14.2419052591894,14.82642809593,15.268659686834,14.306319269815,12.9017198229387,12.1279386790378,12.5499021296911,13.2950029357481,12.2895884710174,11.3036940131162,12.4249604744934,12.9796154053129,11.5274539688927,10.6395879799553,10.087434734767,9.48682039626352,10.1263943457623,11.4478749974335,12.3032720633997,13.6220922040428,12.3720226927948,10.3248940499493,12.7191809206471,12.9594534724099,14.6041880990296,14.0920215107531,15.5457178043718,14.8236891237572,13.4239821521518,12.6612403660698,13.2978111165278,13.3948506671538,15.3805064439785,18.6185857647658,12.390630657404,13.1127379984984,12.6849756594865,14.2182447059837,15.5841109857831,17.464437396151,17.0631404489612,15.2016045711109,13.3114760737984,13.5864066472845,13.5708214123654,15.1638644547079,14.9608025152849
"MIDDLEWOOD","2023",6.96709992309178,8.81430969832067,5.64323588620394,7.00876011035272,7.32517973172783,9.32370385296514,6.65120457074371,8.4113466647313,9.01962396751282,9.67308366759311,8.56087972432834,5.40168507814141,6.80112485603072,5.97056416917596,7.0708189177424,9.80954528491579,11.931775910511,9.56311111812879,9.72873410627404,8.77388058283688,10.0473223243723,9.28417406603232,8.9017594472607,6.6653655639534,4.21284763556042,6.77074777008965,7.74140714017664,10.3238347825308,11.5965144681807,11.7743643924104,12.1133410468545,11.1489162900838,11.4290728289337,9.71844360814918,12.570695150715,13.4362011770201,13.8885420346068,12.4435314384878,13.4446248133998,10.4884594705572,12.6864090588372,11.7804022222507,11.153842577554,10.9859018551773,9.69636330308085,9.914760106839,11.2282054416603,12.5299954381583,13.2252919900147,13.2508397946062,13.764451792708,12.1787751034193,12.8071106333584,12.8972356148657,12.9256873738517,13.0002002928218,14.2401571888363,13.1769262836243,11.8291159212452,12.5705017765819,13.214654071406,11.9940573802354,13.0400443029149,12.8026831852256,12.3265533634348,13.4450329105093,12.5954413243247,12.8763460792794,12.6849308139214,14.7082703622304,19.0774956247161,20.5732190811105,21.702905233704,21.5747726130875,17.7436918980208,18.3189843380884,19.3201815051846,17.8488127775841,17.8232908326227,17.6455262987769,16.0004158268594,17.0307882364424,17.1823896679544,16.5077077412004,19.810070297852,20.9437763793985,15.5128354314544,15.3319758194115,16.7014734380638,14.194445124441,13.6285770885922
"NAGSHEAD","2014",10.6589224631718,11.9109667850478,10.8441965919627,10.7817120007959,10.7219708824625,11.8330590938193,12.2086807155951,8.41683529930945,9.51041166088967,7.92591392536382,8.71023306130793,8.22612965320817,9.1992548091132,9.6683878825125,8.32990453221649,8.70464191872381,9.20402925887588,8.31876415418663,6.26791646830111,8.57045204834176,11.0708556982135,11.3418784041641,10.6956160525524,9.90956796139198,8.83905792020371,10.3840424084459,10.4278068723443,11.7068618879365,11.3528466468523,10.8873750606995,12.4546521941101,9.46272342555827,8.5820914788499,9.92088922675948,10.5140302914117,12.6045370411976,11.2301523457329,12.1872465547525,12.5226153932392,11.7350760649034,10.4208480304243,10.8905331399538,10.7371368221864,11.5756349748823,12.7855258008482,14.7176669713003,14.6634358514061,14.9022968920379,16.5877678713703,15.3872784144323,12.2301495209662,12.3288580319841,11.584779479807,10.556217840252,12.274708676671,11.0264345864345,13.5290715296963,11.2765356153051,13.8041717741186,12.9382651051899,14.489133388819,13.3480841846183,14.4187908199814,14.5151392887218,11.8006693470704,12.587976343867,14.2016667910318,16.5308004219504,15.9278689569748,16.9204427401454,15.0399976661251,15.2123300725772,15.3595637759032,17.1411135089993,17.8619615083575,16.3611809696366,16.0574261269007,14.8924849772045,17.6715314227952,16.7987693029372,16.9069844736534,15.0436232008064,16.6077231511266,18.2097767168316,16.6974205545322,16.0130590624384,15.8033627294607,15.5013782491318,13.7358762576057,15.1501195003582,14.3130062783195
"NAGSHEAD","2015",7.02028783796386,7.78088064031099,9.50749011404217,8.96258927554162,10.0894992723048,10.0072579310289,10.1909236005347,10.7328766335476,10.549882744446,11.4481787254298,8.99773048070022,8.75949718217315,10.1330842481792,12.0731888502789,12.6679826218669,11.4308038865427,10.7366832139919,9.51714959212477,6.83728504135161,8.89914286019771,10.5513384708611,10.039052757939,9.96636488122319,9.43992293801297,12.6145059675937,8.92656600238214,5.22950995867009,6.62491339297498,8.87252475732587,8.69186270531284,7.8372624276614,9.34488215304164,11.5743458361029,11.567308523052,11.5702482034069,9.5629089400211,10.4804363869046,9.48243863737381,11.8210764076228,11.4754795376289,14.2386611525143,11.7273515137348,10.0821962019452,8.9751459757257,10.179628896709,12.4225041960152,9.35768303172624,10.1391987519541,9.45926175864043,8.9860991297795,11.3936945938097,13.7411854478561,14.6557100227329,13.6258525433526,10.6803451378084,12.9570635958223,10.8066376613469,11.668279881375,10.6944208554906,10.2942533136875,12.0398331332392,10.0434983898688,12.8167294164776,13.2424616317325,12.3221694295558,15.7851288034301,11.5263053769111,11.5500224227521,11.227721633136,9.90294619030549,10.2436762204542,15.0989812033988,15.6279272392026,14.3410002474947,13.8825942200042,14.2867197900583,15.7850678660622,15.932568921391,15.192676729046,13.5427626224108,16.5654547847494,14.9337493686675,13.7947078947266,14.8994466212785,15.5735983281088,16.4046843290673,16.5705981510839,16.2689414801516,16.6253438581373,16.9132504270345,20.0230521738902
"NAGSHEAD","2016",5.4711990726268,10.1492556200367,9.32375884586809,9.68146241660897,8.74684934782648,7.97533455425067,7.68951778961879,8.53272245583193,5.83931648951534,5.63927280303139,8.61807905301619,8.51958608612198,8.5599427437488,10.7988092398954,8.69642367094718,5.85105150085495,5.47258317122662,6.74901480673481,10.2813640660307,9.08168949435557,9.20938782444505,8.14822424670468,6.45596107762641,7.20502669811223,8.69494281943171,5.67371551489346,4.50369142210074,4.33342625794126,6.38084169056986,5.7942878960421,6.68639056770699,12.0092231204459,8.21194771793398,8.76085573736724,10.8832710828456,12.5942748873539,15.6749813005484,18.2815572761839,17.3437183071212,15.0290910308472,15.1828711369522,17.1514448814138,13.6753253464211,10.7206627605978,9.86944295161464,10.7436726468556,10.931424898128,12.5189907122192,11.4747746506392,14.0088314126825,13.4423705498725,11.4775923307836,10.9137301665213,11.344747019124,9.11695012894653,12.6924103322733,13.8438722903121,15.0717483731052,13.84458872355,14.0917377505982,14.6806355827073,13.642993773238,13.2408243999622,12.3056395974794,15.5022751422509,17.8213537278598,18.4821096173233,17.7282677159619,18.8092918372481,17.5645788125313,17.881754037842,16.6411967912423,16.6925711426282,15.4237272764015,14.4480159861689,14.682592529301,15.3602737412507,15.6982046790805,14.3744619031718,12.9875722059114,17.3224883026921,14.9718956776378,16.4585095174876,17.1082851245515,14.8485034861224,14.6348082460466,13.7090586849276,16.1013078722287,12.7771719154144,12.9693335022738,14.0651214732957
"NAGSHEAD","2017",10.8825619394203,9.34745838833654,8.31006346514476,11.1201735635555,7.54472721763662,8.61817749597101,8.88463640700958,10.4672650079091,13.0704651682509,9.61811390901963,8.53017460415003,10.0624094566984,7.34848660810168,8.52198772931499,10.0351762767524,8.88328931979822,9.7103288753517,7.27458669045201,7.93371099732343,10.0391907315632,9.51089668932558,12.2027768508999,9.11749150051501,7.85748231341001,5.14604191039404,5.28195135889141,4.8715159368236,8.32777263517496,8.47934106297494,12.0015739513384,11.4827262710148,11.2160256899529,9.65884370944003,12.2791453113076,11.3075687910218,11.1979365696729,13.016087378678,9.56772093362247,9.62350135063567,9.15447132907694,12.4218118606126,13.6461683590777,13.5658857058656,12.9888299024827,12.4504468660582,14.9125364303639,12.5345450828566,10.1927711402948,11.8240454988087,9.6881567940285,12.3329692231484,15.9166734155071,15.5376471002024,17.6240605248691,18.194358339727,18.9540804164346,16.7161579212476,16.686008349758,16.6550341277761,15.261984588261,15.9781482144352,16.8050780673758,15.1936333225074,13.0350572316068,12.2076271600721,11.5142951401975,12.4514606330528,13.5628025691261,14.7647800827725,14.2231519352239,15.8693732265542,15.6158688233081,14.8668654982624,15.1883304280292,16.7912611454747,15.2106422110691,16.0638415543843,19.0853343383163,20.6356358066562,22.5007396895598,22.7877876823303,23.1457194295101,18.1305183313148,15.5466184135862,17.8534843713636,16.5584300148092,15.1513789858444,17.0907130329299,14.2536248532763,13.0729413097659,14.555648160407
"NAGSHEAD","2018",4.34597431961009,6.73016391848448,10.3356772216475,9.31837206503051,5.71315899973431,9.26105596644573,9.25080878005845,8.55825055462733,7.74660902715753,8.82379164081696,7.82169487174887,6.73701509455097,8.61669894871467,11.4463842569674,10.0048106287285,10.4113920731271,12.1924441964232,16.814828486587,16.1572534087912,14.1803867000118,14.750515882753,14.1485995448447,10.3371209925351,11.0859075449436,9.45745869957714,9.42442594252796,7.15653088582017,7.4359629043024,6.86153368545301,7.31750297360457,6.78309638984914,10.2228268102284,9.44837171720868,12.5234129009299,13.6117550051314,15.3120118068554,16.9472027456248,13.4752019682443,10.3159269420087,10.175945379189,9.3617198499832,8.35168422898897,10.7089110280633,11.6269095078493,13.9314511563933,12.8140292278117,10.5719999872271,10.7015065242061,12.6629888702035,13.7947489358286,14.6743746165893,16.0457366306474,14.8188658614419,12.1807640601232,12.4342909172329,16.9192303647701,17.5300106134035,16.9850343852108,16.4758227491503,15.7488366864006,17.8770213289637,18.806702358661,18.2370374751356,17.6937099251031,17.2932067508287,14.1844572098829,14.3902636854397,14.1320279443979,15.3979331918243,16.5700488428529,16.1514599228944,17.3881632015118,15.0125316945828,15.1259941683789,16.5919171209875,13.4681261402446,14.906753678344,14.538837463273,16.3315025731695,18.2099797189497,17.6820032578225,13.1815625473156,13.2385094306965,15.0094295789812,16.5431371577689,18.3971312124253,19.9687694257546,19.1179731501186,18.6761207824908,19.4202466958984,19.2973970087343
"NAGSHEAD","2019",8.51258578133949,6.70948652960282,2.60830759684455,4.7325879623426,6.37558625541985,8.49637188559394,9.45330368477615,8.89123780838537,8.39782813973147,7.46151278864724,4.8207738080682,5.24800703655271,6.07684646571357,4.23967210875796,8.73022532461671,9.14122570559877,10.0415959618357,13.1289690642354,14.3131695422035,13.7257981328869,13.6095298696915,13.991154776928,15.3378471678085,11.8651752368074,10.3774381590532,8.89579033303335,8.59903987547348,10.3706710426704,11.0776547056619,9.68727049667121,11.1954648917764,8.85110205234459,8.89471085282124,7.30126591152384,6.25375014989413,6.3722200720109,9.14553443641447,10.2586616261834,9.76952971771288,8.83383682008965,10.0347458051711,9.17169273863617,10.7797159953837,11.7186530093524,12.3385292647536,11.7557893040344,10.6321494017869,12.555312941123,11.9541496967823,13.3622163477792,12.2861901295455,12.7290106129138,13.1482114810139,13.2495440770927,15.3310543548032,15.5349537689837,12.7006653560905,12.1978216065469,10.9581234884079,15.1450140855774,16.3113124011258,17.0125753785891,16.1432612463994,13.6634874439273,13.069452464724,13.1703794862441,11.1443005889966,11.897781096635,12.6249959045239,12.0527130688799,10.3829593163664,9.50101926695272,10.9099140333554,12.2097683553106,13.0185135805565,12.9844280126571,13.4477258873319,15.5418061794202,13.4937346383256,15.3679520224914,13.015889621691,13.401665020523,13.5117516465719,15.9860132577252,18.6690245392969,17.0753813926008,15.8103624203032,17.0885360046603,18.4442634227391,22.4845733504205,16.8108145965671
"NAGSHEAD","2021",9.60094417152017,7.51952882765101,6.21683787783089,6.67781529517797,5.89970534399253,2.79909498401241,2.48734453253756,6.25188866479412,7.15638056125384,4.77079551906754,4.12083684687278,4.60973138394606,5.37780661302001,7.17025236470872,5.01855565995055,4.32852268462769,5.4088749587748,7.10006801263625,7.87080674810955,9.23087666529249,10.2803488448503,7.41334194116978,8.92396290811977,9.20507585288637,8.43202306352148,7.27012686551754,7.19303572755162,6.57857601180633,5.83802199758306,5.93645721746759,5.55108422620375,6.36302996259006,7.50478207552125,8.92004841772699,6.35627557678349,7.02317103276425,7.08427349309724,9.76907641898616,13.5975090692834,11.8859396661068,10.4693826771277,10.0688616834204,10.2176771761733,10.6699041483429,10.8852384371081,10.6534267750067,12.0515869661551,10.0618039582482,11.3814092896591,9.6246157209395,10.0330161698524,10.7557660467606,7.98641241242909,8.7334693281462,10.0246320235253,10.7303315118564,11.4025324235809,13.2208698761986,15.8005736132196,13.177849676273,14.5208845847602,16.9005435683743,17.8760508195572,15.961708450308,13.5436509211789,13.4229932435547,17.4390703252537,15.637813423738,14.0693156088938,15.3503927714668,18.1934719642514,17.6110395285977,16.4045736333261,18.0746040558489,18.5245312253939,15.8017034960836,17.7905687370632,16.9982728399636,13.9988922219993,13.1550531597288,13.3437737777724,12.6739363809443,13.3343833234313,13.0548194221627,16.9230964041393,14.8989524217597,15.4661825756453,15.3544574588602,14.1458384535305,16.410076563703,15.7322717498651
"NAGSHEAD","2022",4.13930292212069,2.99909560401821,3.36115406640554,8.78657279683007,11.1383175806023,10.4447120429526,8.94658923908819,5.88332146517365,5.13264101871033,4.80639585695982,10.1165769544398,11.189431460765,12.94251749834,10.1743655851431,12.3114268043093,12.8745830352939,12.1105290208309,10.1201177966361,7.79757251025901,11.1601378911169,11.5624292202386,9.983270545711,11.3011068497573,12.1101518383758,9.13527615147904,9.50291348212536,7.21679490129289,8.05751232242638,8.56225445184775,7.71905603691318,9.11008612490069,11.5538245318573,12.2186297461025,12.5812395725312,12.2538385390507,11.6548786571337,14.5508133732605,14.2302683426032,12.9944273197571,14.8181746922764,13.2708172665361,10.9860021670021,13.4697480632107,13.1905945595092,13.9353509561365,16.0756285447067,16.3520381772397,14.0275277770165,13.7507300919433,13.6304787029107,13.7476101238588,13.8182468050233,13.3886293166047,12.5504839954204,12.7590471711138,13.5000152815276,13.3776080947159,11.3556559488749,10.2999012060079,10.5306764497199,11.4743678984911,12.4743327490395,12.4629868221825,14.3957218705696,13.7521847030695,11.2147721812321,13.5778578011089,14.3418816178997,15.9872218215697,13.6363254768531,16.1972198749107,15.2664798366639,14.465451447546,13.7229359528168,13.7208997215338,15.3333343828851,17.6066594847387,20.6941463006954,14.0923591300661,11.5536170223344,14.4439030803928,15.5906229357982,18.1114795801632,17.5342393885948,16.7274637349489,14.3328851268781,14.7478946947094,14.8469453960112,13.3283376818473,15.3589773697081,14.7266953064777
"NAGSHEAD","2023",10.0884632309779,8.11043009447641,5.58479005783664,5.72552167938281,7.6804205840825,10.1570218134176,7.38215698110172,7.10077684707728,8.99183427394322,10.7563660988762,7.69162136258093,5.69564468704181,7.83968238275643,6.63951601166873,7.67365135905099,9.49745571609065,11.5883878491274,9.96159976442953,10.5473087763948,8.9667382001236,6.83204105318358,6.39667151526765,8.7662748250026,5.81707236841774,5.47296236352919,7.6272191283713,8.77362049541917,12.9910936256383,11.8300734943085,10.5287964014842,13.1438553272611,11.4243806062873,11.1951156012787,11.6517753751184,14.038354498594,13.1055188033204,13.5003497519939,12.1114934984429,14.1800868883388,11.4770332545219,12.3288934410571,12.2938904244881,12.6946436780025,12.1453094038941,11.4232507802372,9.77022678114877,11.0748442464131,14.2039901673507,13.534797613393,12.6443806839584,12.1640534303716,13.5430250247889,12.7208667027442,13.8373577855375,14.4896907296398,13.5348658592031,12.9089937961503,15.0626414455161,12.2924461394073,12.5895234673235,12.8622375469167,13.5925429679414,14.2367274899516,13.5489648618161,14.4917820237055,12.769786717939,12.4497308428597,15.1096366571496,14.9663320585559,16.9951646290708,19.3795943035544,19.0285595668192,20.9154622180765,20.8352023220553,18.409099253238,19.3784845023633,19.1055950780838,19.3582740322509,18.6547352641514,18.2213933704814,17.6796421293544,17.6361387947927,19.0607457782834,18.0014120697646,21.847092277692,20.1090376148545,16.1559772245485,16.7505191784629,18.9709596859877,16.803478568337,13.5466310502714
"NEADON","2013",1.8727418737593,2.76595770026708,2.35360650724774,1.37262938592512,3.51074426717701,3.81679073981152,2.46457444523617,4.31896878627558,5.25578392854378,4.95018048932181,8.33109308144583,8.2564097277744,8.14065552508601,9.93279259785168,10.9120323261726,11.5862944458966,10.6659891025572,9.40957193780365,9.00994003030462,6.95992616197934,5.55333544991474,8.42765073648086,10.9799377621539,10.7243525094163,10.6691779297804,7.93864965125758,6.68328475825245,6.62844161781612,8.19085133965065,7.83616200148812,7.83542586632491,10.3583933836767,8.98093949110029,10.7904923008464,12.3964962322048,10.390355603153,11.6952390390191,12.110952934938,9.07889881652049,10.6281663812476,8.85171867598336,8.07932570518802,10.1324523300638,7.28633259551763,6.7375562733727,6.89963005662997,7.23191392836781,10.113320493819,10.8935895114142,11.5012982355449,12.5017012028946,11.3265782262624,8.00205911745568,8.01694879646934,8.94837598869817,9.5009107559175,8.33780773452891,8.72194857240948,10.8946056068569,13.3344552470161,13.80577601765,12.1471482201773,12.2615431670856,12.6131194324273,11.9417609246075,12.9572251171778,14.5844290535005,15.6554972098749,15.5677528034862,12.5776528043067,9.89344343481458,13.1352434465816,13.6495550072516,13.2999167235881,12.580314474382,12.2706379025325,11.4228360228001,14.8659534107087,15.6620417200144,16.7021627139138,15.0326898977699,13.823281479653,12.5007338365187,12.212394126343,12.7806616241275,11.172650595193,13.0595701869735,14.7626414542967,14.9056998042156,16.2615005461076,14.9969424304645
"NEADON","2014",8.62109025846058,10.9172788364013,9.98521198639181,10.9225108792726,10.9002497851416,11.7360832263377,11.5169251922468,8.57265863821532,8.79454257678256,7.33999314677007,9.59401140562387,7.59768319928282,8.49961330671603,9.48271008632456,9.32732142982593,9.48953814857434,8.30350961052312,9.92294988104202,6.29641395992377,6.78893217530221,9.81009586747948,10.5276625790047,11.7206858301851,9.41008826359152,10.0783797004225,9.47907856563343,9.91034734007167,11.3756339921362,11.5264541817666,10.0319999736365,11.7019385942364,10.6781522408563,9.78580349389857,8.59562183918588,10.2267582942048,11.2125100586921,10.9549202061949,12.0165439131926,12.0701703490202,11.3598315819898,9.91748399323998,10.1753571224031,11.6850137292782,11.4559975289728,12.8255778317767,13.1218747488881,14.4515057288855,14.2638435827339,13.9430903308141,13.224837056533,10.8008627215402,11.6649642558068,11.8105200158101,10.6921920950717,11.9259798596414,11.4006006610883,13.0066125021514,12.3678632846736,13.0396984155735,13.607594356219,13.7866372981826,13.3090581145482,14.4182341717846,13.2551210006081,11.401332597756,11.9432880127831,14.2512447288919,15.0652651183079,14.8480404052238,16.0262718538135,13.6772470132225,14.6994765111253,14.9052307568554,17.0410492361273,17.3549646965651,17.2769944747052,16.4930062475583,15.2687124343009,17.2075925197295,17.9211737073999,16.0091460882172,14.8483007609141,16.9354174687422,16.5402827105219,17.2317902512798,15.4875872706965,13.787367452631,14.6411894470703,14.098923082607,14.1319763246599,13.5056490772206
"NEADON","2015",6.9974420809755,9.38073478006899,9.35980489678716,8.73770953253004,9.02017373613322,9.79119019408511,10.3756623637518,9.40719021398957,9.34343003544932,10.3070085017435,8.72788519170895,8.31188513251747,11.6834753761591,12.070917887504,12.9840181661138,13.6998325371773,10.9406325830999,8.90954507554008,7.89384715127669,8.95696599511085,11.6565762389934,11.4336743875936,9.8008139652581,8.99960407166785,11.3567088988723,8.78245164873916,5.84961773048791,6.21145269365647,8.37098340275259,8.19334292744649,8.11172562205183,10.339597676936,11.9860460706395,9.70359250649765,10.0530715400157,9.64908990327873,10.1489904711091,10.1147921269155,12.0196631720749,11.6917492645339,14.1039689548295,11.2155493219299,9.01444038603916,9.61014868582332,11.2558873752241,11.7396766679017,9.3259589164504,9.71433897827995,8.77382244060879,8.81709792291432,11.6808301560536,13.3299490142709,15.2553353152954,11.8342312216315,11.7295508636241,12.5361495563836,11.722492769597,12.0005272643219,10.278860405834,10.6185519454763,11.5656234816512,10.0706644535136,12.6633647583213,12.3043917230568,10.9831112677203,13.6559172168806,11.0832035389836,11.3135882292119,12.0797659669661,10.7995629976573,11.0903384844267,14.9695628732756,15.753420587672,14.6399195852839,13.721831332185,13.1201318727667,14.090089239566,15.1187265551293,15.5340083340876,14.2595191068428,15.7714046003909,14.4034318038757,13.6893025803616,13.9576932276896,14.0007322053703,14.8893867450324,16.5798456144951,15.6204931446366,16.46304928755,15.7964274844226,17.3913436377236
"NEADON","2016",4.75703470786718,9.40707301502913,8.09896049879918,8.80243950710147,8.83851151177041,8.21028448342235,6.68790153788509,8.14420799287346,5.69657363835904,6.12453304389057,9.82170791402789,7.91460237988656,8.69394519530745,10.0329469601617,9.59201318269682,5.50628221511362,5.79740435650962,5.48518973764419,8.11842480900629,9.70063505106073,9.88105153264423,6.47819412429664,7.42178385424874,8.02293532503426,7.32378034036471,5.54625557106065,5.01652842699142,5.48427179287197,6.52151383586313,6.18576171363512,7.03855245961465,10.8336512668282,8.34670806872239,8.52764192345884,10.7168860825253,12.2302867263116,14.9870465954937,15.7281872924942,14.6338448649903,14.1980562373926,13.2418029038002,15.4993936952922,14.6976143060093,10.2417019076651,9.75238432959086,11.0857040197699,10.2782640248525,11.4029951347409,10.7473679420242,12.7210187540255,12.2827957630422,11.4353858343309,10.9194185939752,10.9556843618634,9.57043235918489,10.6918978588984,13.6705162771206,13.9245307532613,15.0013283291861,14.7251062291456,15.172287924472,14.8681141589639,14.3975187148382,12.3866376436343,12.5405064917775,16.9445312722989,16.7757481428789,17.5292073679331,17.5096449579522,15.9408727958416,14.9934228410166,15.8749554849736,16.0005620468746,14.5434795567517,13.8157383830596,13.2859807478729,14.3825090662818,13.6801498609831,13.3629703843593,13.3351314201926,16.1533974356379,15.0165141825026,15.9747494602026,16.3680755322042,15.1501466476456,14.0788882232055,13.8327163680508,14.9898570278538,11.7625504063992,13.6821500478709,15.0121909329087
"NEADON","2017",9.28310586150206,10.1505102451357,8.05260155544505,9.99003321922185,7.67699078370421,8.44121407166057,9.03824073199331,10.2703139629382,12.7678196831871,9.70350043584059,8.53967509732716,8.67676269536713,9.48129797169431,7.60918778052882,9.81182383120609,8.74898667298816,10.5567197069014,8.08125337435051,8.10463987387431,7.66874695297436,9.83801569828928,10.9289727229604,9.36788967688893,8.42856464885952,5.45939474654641,5.2305227811458,4.57129444993712,8.76836905843523,9.48397573567699,9.30789653657952,10.2773556355452,10.1361323684226,9.52568360386493,11.2008476884549,10.5272756518747,10.9491826144927,11.6315265441543,10.3972927012582,9.13169572055267,9.05958212269554,10.9990393282247,11.940534760548,12.5186249060592,11.7724699386212,11.4274735319992,13.7657237585839,11.2637351884199,10.2052422415546,9.29195227918046,9.45909564485734,11.7078332220527,15.080278618389,13.8229065603605,17.6681985812452,16.4716379878925,17.8115129559159,16.0053996090069,14.5450697082451,16.1239015028439,14.8145191615933,15.8247085661011,14.5106182144402,13.5514953555495,11.4248408663476,11.46651565818,11.4681266011363,11.6843127231791,13.0265290452325,13.9982032347637,13.9832347769679,14.7640745825567,14.3973795871894,13.6873474016415,12.9705248695332,14.6712964905099,14.1073690225654,15.5904387863354,17.6678150443375,19.2527584401035,20.6334522654394,21.9322353364179,22.0278568231405,17.1603683911137,16.0508804599284,16.8880599379272,15.848365730892,14.6744548021557,15.6943807973147,13.9170707394005,12.5816512074301,13.424568533929
