"year","site","mean_tasmin_April","mean_tasmin_May","mean_tasmin_June","mean_tasmax_April","mean_tasmax_May","mean_tasmax_June","tasmean_April","tasmean_May","tasmean_June","tasmean_AprMay"
"2014","BVW",5.80318299948484,8.28556119826869,10.5713448668155,13.4287939353876,15.4415586527478,19.6673840355757,9.61598846743622,11.8635599255082,15.1193644511956,10.7397741964722
"2014","DUNSFORD",5.15632031741053,7.89617018548804,10.2727157119326,13.1395867970098,15.0775737731366,19.3495471673997,9.14795355721019,11.4868719793123,14.8111314396661,10.3174127682613
"2014","FAITHWAITE",6.34524187750896,8.28158741588702,10.4818186668894,13.6596659365353,15.2902529766364,18.7562754963923,10.0024539070221,11.7859201962617,14.6190470816409,10.8941870516419
"2014","MIDDLEWOOD",6.09334645890587,7.99052503708457,10.2311563280045,13.5666875331682,15.1968852770594,18.6369517070865,9.83001699603705,11.593705157072,14.4340540175455,10.7118610765545
"2014","NAGSHEAD",5.52854027896788,7.92261339148075,10.5300462101019,14.2466791955661,16.5883843075257,20.5786290165689,9.88760973726699,12.2554988495032,15.5543376133354,11.0715542933851
"2014","NEADON",5.80318299948484,8.28556119826869,10.5713448668155,13.4287939353876,15.4415586527478,19.6673840355757,9.61598846743622,11.8635599255082,15.1193644511956,10.7397741964722
"2014","SLINDON",5.51959583852374,7.61162905327924,10.0518930923824,14.7306226555313,16.2173707936927,20.434405731258,10.1251092470275,11.914499923486,15.2431494118202,11.0198045852568
"2014","SPW",5.83942174825585,8.09244754537787,10.4288981481145,15.453405896124,17.1065000601286,20.7299336646885,10.6464138221899,12.5994738027532,15.5794159064015,11.6229438124716
"2014","TRESWELL",5.39489024598162,7.72770911025659,10.1879975720145,14.7312551465421,16.7395834163159,20.2853622657939,10.0630726962618,12.2336462632863,15.2366799189042,11.148359479774
"2014","TROUGHBARROW",6.19332223475916,8.11006600133047,10.3303747181345,13.8664841017666,15.4514364245828,18.9066841720409,10.0299031682629,11.7807512129566,14.6185294450877,10.9053271906098
"2014","WHITEWOOD",5.47444204629612,8.07770319148536,10.4136142380103,13.231586470901,15.2845838176393,19.3305861723868,9.35301425859856,11.6811435045623,14.8721002051986,10.5170788815804
"2014","YARNER",5.80318299948484,8.28556119826869,10.5713448668155,13.4287939353876,15.4415586527478,19.6673840355757,9.61598846743622,11.8635599255082,15.1193644511956,10.7397741964722
"2015","BELTWOOD",3.47823677168402,6.47386158277059,9.04740650445639,12.6593171866656,13.1119986465959,17.375556275197,8.06877697917479,9.79293011468324,13.2114813898267,8.93085354692901
"2015","BLACKPOOL",4.9170756476851,7.10538324504565,9.22398998801821,13.9327428279454,14.6640532973691,18.1467027231847,9.42490923781527,10.8847182712074,13.6853463556014,10.1548137545113
"2015","BLACKWOOD",3.47823677168402,6.47386158277059,9.04740650445639,12.6593171866656,13.1119986465959,17.375556275197,8.06877697917479,9.79293011468324,13.2114813898267,8.93085354692901
"2015","BRIDFORD",4.12340898698228,7.53229159633831,9.44612649933952,14.6502340575662,14.8229142032131,18.889766895243,9.38682152227426,11.1776028997757,14.1679466972913,10.282212211025
"2015","BVW",4.9946270774337,7.32644064120769,9.27570382443887,14.175678082379,14.6052567780306,18.4452447392342,9.58515257990634,10.9658487096191,13.8604742818365,10.2755006447627
"2015","DUNSFORD",4.22396876526237,6.94295172536707,8.98908188579639,13.9515775906462,13.9390575379687,17.9713210148913,9.08777317795426,10.4410046316679,13.4802014503438,9.76438890481108
"2015","FAITHWAITE",3.47823677168402,6.47386158277059,9.04740650445639,12.6593171866656,13.1119986465959,17.375556275197,8.06877697917479,9.79293011468324,13.2114813898267,8.93085354692901
"2015","MIDDLEWOOD",3.26303292408256,6.18853078864878,8.72615023120426,12.6686580181768,13.0458704809964,17.260074097176,7.96584547112969,9.61720063482259,12.9931121641901,8.79152305297614
"2015","NAGSHEAD",4.09969500586716,6.75735928000777,9.26533064534636,15.0535700997897,15.3614403230943,19.4629217393595,9.57663255282844,11.059399801551,14.3641261923529,10.3180161771897
"2015","NEADON",4.9946270774337,7.32644064120769,9.27570382443887,14.175678082379,14.6052567780306,18.4452447392342,9.58515257990634,10.9658487096191,13.8604742818365,10.2755006447627
"2015","SLINDON",3.44916092013996,7.06505141701427,9.00586684931736,14.5167147559957,15.4940680461282,19.5804461566856,8.98293783806781,11.2795597315712,14.2931565030015,10.1312487848195
"2015","SPW",3.97816489047368,6.86891571695021,9.25789071162504,14.8852572784369,16.248064318013,20.3964756282463,9.43171108445527,11.5584900174816,14.8271831699357,10.4951005509684
"2015","TRESWELL",3.35826579363759,6.3198533301316,8.35492463631154,14.6658448225261,15.5168877679752,19.9715961007228,9.01205530808185,10.9183705490534,14.1632603685172,9.96521292856763
"2015","TROUGHBARROW",3.356679383282,6.28569886141964,8.85528950341849,12.7466184857052,13.2422523490034,17.4276669387275,8.0516489344936,9.76397560521151,13.141478221073,8.90781226985255
"2015","WHITEWOOD",4.9170756476851,7.10538324504565,9.22398998801821,13.9327428279454,14.6640532973691,18.1467027231847,9.42490923781527,10.8847182712074,13.6853463556014,10.1548137545113
"2015","YARNER",4.9946270774337,7.32644064120769,9.27570382443887,14.175678082379,14.6052567780306,18.4452447392342,9.58515257990634,10.9658487096191,13.8604742818365,10.2755006447627
"2016","BELTWOOD",3.04863632668374,7.53266904564659,11.2862772640152,10.8169184917249,16.651772790303,18.6936324011702,6.9327774092043,12.0922209179748,14.9899548325927,9.51249916358954
"2016","BLACKPOOL",3.20903475405824,7.34241682611247,11.0660346808944,11.2887543733643,16.2662879529942,18.0496240459017,7.24889456371125,11.8043523895533,14.5578293633981,9.5266234766323
"2016","BLACKWOOD",3.04863632668374,7.53266904564659,11.2862772640152,10.8169184917249,16.651772790303,18.6936324011702,6.9327774092043,12.0922209179748,14.9899548325927,9.51249916358954
"2016","BRIDFORD",3.09343885425838,8.01371914062426,11.5521253288271,11.8302338767033,16.8463066569287,18.7201356083961,7.46183636548086,12.4300128987765,15.1361304686116,9.94592463212867
"2016","BVW",3.53265416395977,7.7178558329938,11.257935879638,11.3548623864018,16.4923695102374,18.3546586272264,7.44375827518079,12.1051126716156,14.8062972534322,9.77443547339819
"2016","DUNSFORD",2.97057809662891,7.49607851360418,11.0776457921082,10.9193090002711,16.1390627423918,17.9084923912714,6.94494354845,11.817570627998,14.4930690916898,9.38125708822398
"2016","FAITHWAITE",3.04863632668374,7.53266904564659,11.2862772640152,10.8169184917249,16.651772790303,18.6936324011702,6.9327774092043,12.0922209179748,14.9899548325927,9.51249916358954
"2016","MIDDLEWOOD",2.78325556703405,7.18931589832677,10.9772556458329,10.7028352853806,16.4802744747625,18.5164010286247,6.74304542620732,11.8347951865446,14.7468283372288,9.28892030637597
"2016","NAGSHEAD",3.08089717415296,7.64611238661956,11.4401359283099,12.1242187375814,17.6618318503916,19.5101433196589,7.60255795586716,12.6539721185056,15.4751396239844,10.1282650371864
"2016","NEADON",3.53265416395977,7.7178558329938,11.257935879638,11.3548623864018,16.4923695102374,18.3546586272264,7.44375827518079,12.1051126716156,14.8062972534322,9.77443547339819
"2016","SLINDON",2.99659377579767,7.62013259663203,11.197570317989,12.0456611039973,17.5859161250897,19.1098864115071,7.52112743989749,12.6030243608609,15.1537283647481,10.0620759003792
"2016","SPW",3.36196772459968,7.75984166642994,11.094586628689,12.437418205981,17.8090074257554,19.6061683902505,7.89969296529032,12.7844245460927,15.3503775094698,10.3420587556915
"2016","TRESWELL",2.28397387187339,6.78771906871816,10.1974669943087,12.2107915449346,16.8506660941111,19.4812285556295,7.24738270840398,11.8191925814146,14.8393477749691,9.5332876449093
"2016","TROUGHBARROW",2.84898615984913,7.19663091150028,11.1910354101266,10.9664014926749,16.9169024533755,18.9823162037844,6.90769382626201,12.0567666824379,15.0866758069555,9.48223025434996
"2016","WHITEWOOD",3.20903475405824,7.34241682611247,11.0660346808944,11.2887543733643,16.2662879529942,18.0496240459017,7.24889456371125,11.8043523895533,14.5578293633981,9.5266234766323
"2016","YARNER",3.53265416395977,7.7178558329938,11.257935879638,11.3548623864018,16.4923695102374,18.3546586272264,7.44375827518079,12.1051126716156,14.8062972534322,9.77443547339819
"2017","BELTWOOD",4.68934174110448,7.98034757087967,11.424903588093,12.0842728217786,17.3451596471066,18.1757386351069,8.38680728144156,12.6627536089931,14.8003211115999,10.5247804452174
"2017","BLACKPOOL",3.89270360590463,8.20629450239326,10.8253338038991,13.2799964510272,16.0831754842315,18.9999367302375,8.58635002846593,12.1447349933124,14.9126352670683,10.3655425108892
"2017","BLACKWOOD",4.68934174110448,7.98034757087967,11.424903588093,12.0842728217786,17.3451596471066,18.1757386351069,8.38680728144156,12.6627536089931,14.8003211115999,10.5247804452174
"2017","BRIDFORD",3.74644263685013,8.7151442401316,11.2937119058889,13.7005706428711,16.6653002440725,19.7923248318694,8.72350663986064,12.6902222421021,15.5430183688791,10.7068644409814
"2017","BVW",4.2745013972661,8.54268123602944,10.9502213306243,13.3280533069446,16.3190240996486,19.2535270510862,8.80127735210534,12.430852667839,15.1018741908553,10.6160650099722
